time,open,high,low,close,volume
2022-08-16,1293.72,1297.38,1290.52,1295.1,155261200
2022-08-17,1297.25,1304.49,1296.58,1300.4,146611100
2022-08-18,1299.09,1311.73,1295.54,1299.93,162054000
2022-08-19,1297.97,1303.73,1289.57,1294.93,154225000
2022-08-22,1294.78,1295.69,1281.96,1285.45,128864900
2022-08-23,1276.09,1292.0,1275.57,1292.0,130485700
2022-08-24,1295.07,1300.4,1291.96,1296.41,113650300
2022-08-25,1299.26,1311.55,1299.26,1311.55,127468800
2022-08-26,1314.73,1320.16,1304.68,1306.81,152914600
2022-08-29,1296.03,1296.03,1275.4,1293.25,174325400
2022-08-30,1293.41,1307.12,1293.41,1298.14,112858600
2022-08-31,1295.71,1306.45,1294.34,1301.44,103562800
2022-09-05,1300.5,1305.62,1294.44,1298.15,110009200
2022-09-06,1298.74,1305.9,1296.58,1299.06,121911600
2022-09-07,1297.31,1298.17,1268.95,1268.95,187243100
2022-09-08,1277.63,1279.34,1265.57,1265.57,124239300
2022-09-09,1273.37,1275.64,1259.35,1275.64,161748700
2022-09-12,1281.62,1285.17,1275.45,1275.6,100415736
2022-09-13,1277.48,1279.55,1271.22,1272.48,94065400
2022-09-14,1254.44,1262.8,1250.98,1260.88,142289600
2022-09-15,1267.24,1269.54,1260.51,1262.82,101057100
2022-09-16,1259.9,1263.97,1248.13,1252.78,155329900
2022-09-19,1251.43,1253.45,1225.18,1229.88,152498300
2022-09-20,1235.93,1241.07,1224.96,1241.07,94432100
2022-09-21,1235.84,1236.05,1223.02,1228.2,76490900
2022-09-22,1217.63,1229.26,1210.65,1228.94,98659200
2022-09-23,1227.34,1230.72,1213.74,1215.41,88494000
2022-09-26,1199.39,1201.89,1172.37,1187.22,175236400
2022-09-27,1190.46,1193.79,1181.43,1182.46,85342600
2022-09-28,1173.82,1177.58,1160.66,1160.66,92320035
2022-09-29,1166.59,1177.21,1147.44,1147.44,88092778
2022-09-30,1140.18,1158.2,1128.57,1152.01,150912102
2022-10-03,1141.87,1144.95,1094.49,1102.0,156244153
2022-10-04,1113.8,1117.87,1088.41,1097.72,144936044
2022-10-05,1114.6,1128.94,1112.26,1117.38,111885290
2022-10-06,1117.7,1119.76,1079.75,1081.36,139132994
2022-10-07,1064.72,1067.03,1027.64,1039.54,259073007
2022-10-10,1025.48,1052.24,1011.44,1038.93,175943046
2022-10-11,1031.12,1031.12,987.27,1001.68,198813600
2022-10-12,1004.53,1039.33,999.0,1034.93,149025848
2022-10-13,1034.2,1051.24,1020.97,1051.24,125773835
2022-10-14,1068.63,1070.3,1054.82,1061.39,146026313
2022-10-17,1051.23,1051.42,1028.34,1047.2,115719738
2022-10-18,1061.06,1068.9,1051.85,1059.06,119397020
2022-10-19,1061.12,1062.27,1044.69,1053.65,101706334
2022-10-20,1049.96,1060.79,1041.08,1053.26,112393696
2022-10-21,1055.34,1055.34,1002.09,1010.57,190652861
2022-10-24,1011.54,1013.24,961.79,973.88,169908119
2022-10-25,971.29,1006.69,950.19,991.52,180001549
2022-10-26,995.73,999.59,979.4,990.41,74337124
2022-10-27,992.95,1028.5,986.54,1028.5,158331052
2022-10-28,1036.94,1046.04,1024.74,1029.49,147742310
2022-10-31,1027.57,1031.66,999.47,1026.84,188922488
2022-11-01,1028.23,1049.77,1028.23,1038.09,243969037
2022-11-02,1037.47,1039.42,1020.48,1025.18,167960841
2022-11-03,1012.9,1029.53,1010.57,1023.8,120487750
2022-11-04,1006.52,1009.0,971.72,997.92,256528166
2022-11-07,992.4,999.43,968.84,972.85,179155962
2022-11-08,957.88,981.51,950.81,980.09,185843137
2022-11-09,980.92,993.28,969.19,979.68,166528389
2022-11-10,969.79,969.79,925.02,936.8,252650412
2022-11-11,946.68,963.55,941.84,948.86,213548777
2022-11-14,945.97,945.97,913.5,936.31,212025067
2022-11-15,923.2,927.37,893.49,904.77,218178603
2022-11-16,878.24,942.56,863.31,940.29,250037971
2022-11-17,941.77,975.42,941.77,971.04,184750459
2022-11-18,967.82,977.19,941.18,971.2,264153101
2022-11-21,970.64,972.15,951.62,956.89,132134595
2022-11-22,956.31,985.18,941.85,945.54,368756651
2022-11-23,939.08,951.86,933.26,938.73,154647653
2022-11-24,932.69,941.69,925.55,940.76,136369271
2022-11-25,948.66,967.49,947.56,967.49,170946078
2022-11-28,974.42,1006.06,974.23,1004.34,398198162
2022-11-29,1007.58,1029.04,995.12,1029.04,366482223
2022-11-30,1034.78,1049.21,1018.59,1049.21,264787837
2022-12-01,1059.8,1073.32,1040.95,1042.64,434563695
2022-12-02,1038.11,1092.99,1037.08,1092.99,331278771
2022-12-05,1094.39,1120.56,1094.39,1110.94,375190697
2022-12-06,1109.5,1109.5,1054.06,1054.06,405756539
2022-12-07,1051.55,1064.73,1037.15,1047.58,242164006
2022-12-08,1061.99,1093.64,1055.63,1062.73,304642656
2022-12-09,1069.38,1076.67,1051.62,1065.08,236921811
2022-12-12,1071.27,1073.44,1037.42,1037.42,219978681
2022-12-13,1038.63,1056.43,1028.37,1056.43,241979930
2022-12-14,1056.76,1071.02,1052.25,1056.17,192579911
2022-12-15,1055.8,1076.03,1055.49,1068.08,248684661
2022-12-16,1061.58,1077.27,1058.88,1064.07,249679571
2022-12-19,1063.72,1081.55,1050.22,1050.22,258471104
2022-12-20,1048.17,1049.39,1015.66,1029.79,283560309
2022-12-21,1041.05,1041.65,1011.9,1033.1,212869654
2022-12-22,1033.72,1048.84,1031.29,1038.34,188549510
2022-12-23,1037.91,1041.37,1022.51,1034.13,129891329
2022-12-26,1032.42,1033.17,987.77,987.77,175287677
2022-12-27,988.87,1015.01,985.67,1007.36,153705262
2022-12-28,1009.19,1023.24,997.12,1013.95,123295399
2022-12-29,1013.95,1022.15,1008.3,1008.3,121061713
2022-12-30,1016.71,1017.45,1005.19,1005.19,95646949
2023-01-03,1010.52,1047.25,1010.03,1047.25,159655387
2023-01-04,1051.66,1059.01,1046.61,1050.15,172272391
2023-01-05,1052.32,1065.99,1051.6,1061.9,164326098
2023-01-06,1060.14,1075.33,1053.29,1057.4,192747383
2023-01-09,1065.24,1068.77,1056.64,1061.14,126346158
2023-01-10,1062.22,1066.08,1052.09,1060.53,126803216
2023-01-11,1065.69,1076.22,1063.96,1065.22,161565298
2023-01-12,1068.47,1072.81,1059.52,1066.24,113879596
2023-01-13,1071.91,1077.45,1063.68,1069.86,149089445
2023-01-16,1072.44,1076.97,1066.78,1075.71,126858752
2023-01-17,1077.48,1103.73,1077.48,1103.73,208016190
2023-01-18,1106.89,1117.23,1104.98,1115.72,152941676
2023-01-19,1110.5,1126.12,1108.96,1121.92,198738625
2023-01-27,1128.45,1142.08,1125.12,1130.65,166064105
2023-01-30,1132.45,1132.97,1113.95,1113.95,199105010
2023-01-31,1112.6,1125.07,1098.65,1125.07,197967689
2023-02-01,1128.13,1130.2,1088.09,1088.09,285611066
2023-02-02,1093.55,1099.39,1082.97,1093.48,164087290
2023-02-03,1094.14,1095.87,1081.05,1085.7,184413551
2023-02-06,1078.72,1094.45,1073.44,1094.37,144719122
2023-02-07,1094.51,1096.93,1068.71,1069.5,192878460
2023-02-08,1072.08,1082.89,1064.93,1073.38,154835441
2023-02-09,1070.32,1076.48,1059.91,1059.91,137779325
2023-02-10,1060.91,1064.53,1048.13,1048.74,112898739
2023-02-13,1044.49,1045.6,1024.98,1040.4,156840349
2023-02-14,1040.85,1042.96,1030.51,1034.93,110808200
2023-02-15,1032.58,1048.85,1028.11,1043.34,180596220
2023-02-16,1047.66,1055.26,1040.01,1055.26,122273518
2023-02-17,1055.29,1057.59,1047.13,1053.72,121169934
2023-02-20,1052.38,1087.36,1052.36,1087.36,190249238
2023-02-21,1089.77,1096.35,1080.12,1080.9,162784094
2023-02-22,1078.98,1078.98,1051.08,1051.08,185438909
2023-02-23,1050.07,1050.95,1026.92,1050.95,171955310
2023-02-24,1048.22,1048.27,1027.16,1030.42,95855080
2023-02-27,1028.67,1028.67,1006.32,1011.46,135239763
2023-02-28,1018.66,1026.65,1009.18,1014.96,89528495
2023-03-01,1013.83,1034.43,1001.05,1034.43,116954020
2023-03-02,1032.84,1037.73,1025.13,1028.73,89286215
2023-03-03,1029.59,1033.71,1011.61,1013.35,87613081
2023-03-06,1022.57,1034.56,1014.26,1014.26,116889318
2023-03-07,1025.78,1037.97,1024.02,1027.16,144500212
2023-03-08,1017.35,1040.59,1017.35,1040.59,141351869
2023-03-09,1042.11,1056.56,1041.49,1050.28,184317042
2023-03-10,1044.51,1049.45,1039.59,1047.2,128949162
2023-03-13,1042.6,1053.64,1041.25,1050.07,194918539
2023-03-14,1047.47,1049.35,1032.51,1037.35,168411886
2023-03-15,1040.63,1064.65,1040.63,1064.38,188635717
2023-03-16,1056.81,1059.61,1039.89,1046.99,149092317
2023-03-17,1053.48,1055.2,1043.28,1047.71,181712463
2023-03-20,1041.86,1042.07,1021.67,1024.5,145510609
2023-03-21,1031.34,1036.18,1016.77,1035.04,138418583
2023-03-22,1035.49,1046.48,1035.04,1043.14,138759239
2023-03-23,1038.93,1046.6,1033.23,1046.6,112110009
2023-03-24,1049.05,1056.67,1047.46,1051.42,157979870
2023-03-27,1052.68,1059.65,1046.8,1056.45,163146875
2023-03-28,1060.85,1064.68,1055.81,1058.82,188815652
2023-03-29,1059.87,1061.45,1053.12,1061.45,136556935
2023-03-30,1067.25,1073.93,1065.52,1067.24,182278565
2023-03-31,1067.72,1078.15,1067.72,1073.68,187322590
2023-04-03,1080.9,1088.83,1080.9,1088.72,231191347
2023-04-04,1090.07,1091.13,1084.04,1088.34,181913647
2023-04-05,1088.33,1089.83,1082.73,1089.83,193542280
2023-04-06,1091.15,1093.99,1078.86,1078.86,233265554
2023-04-07,1079.0,1080.9,1071.6,1078.88,139198068
2023-04-10,1082.62,1087.6,1074.59,1077.41,192735075
2023-04-11,1075.76,1082.89,1067.28,1081.71,179555000
2023-04-12,1083.06,1084.26,1077.86,1080.69,196579527
2023-04-13,1081.78,1082.21,1072.11,1074.67,156936399
2023-04-14,1078.36,1079.87,1063.43,1063.43,173473882
2023-04-17,1063.18,1065.4,1058.55,1065.02,96991775
2023-04-18,1067.02,1068.54,1060.75,1064.55,122151011
2023-04-19,1067.67,1067.74,1055.77,1056.14,140570559
2023-04-20,1056.74,1057.82,1050.35,1053.61,83465751
2023-04-21,1054.75,1055.48,1045.78,1046.18,147542173
2023-04-24,1049.24,1054.0,1041.46,1046.17,104527522
2023-04-25,1046.6,1051.54,1036.93,1037.04,121300558
2023-04-26,1036.3,1045.24,1029.94,1045.24,125213397
2023-04-27,1045.78,1048.26,1040.32,1041.54,105540263
2023-04-28,1045.38,1051.43,1044.56,1051.43,140120787
2023-05-04,1046.32,1047.93,1038.23,1039.64,126690951
2023-05-05,1038.51,1042.11,1035.07,1038.46,91908724
2023-05-08,1041.07,1050.56,1041.04,1049.72,147610095
2023-05-09,1049.86,1054.49,1049.23,1049.67,104950575
2023-05-10,1051.62,1055.36,1048.6,1054.99,124332363
2023-05-11,1058.02,1061.48,1053.62,1054.93,129169644
2023-05-12,1056.09,1066.44,1051.75,1066.44,168133412
2023-05-15,1067.26,1080.72,1067.26,1070.9,195832836
2023-05-16,1072.98,1073.66,1066.92,1069.64,126608549
2023-05-17,1069.54,1073.87,1062.1,1062.1,153780075
2023-05-18,1065.39,1076.86,1063.08,1070.76,146733042
2023-05-19,1072.77,1072.77,1060.72,1068.84,122584601
2023-05-22,1070.37,1073.89,1068.55,1073.74,141567576
2023-05-23,1074.26,1076.89,1063.85,1068.05,171261054
2023-05-24,1072.23,1072.52,1060.83,1061.55,155600216
2023-05-25,1061.16,1064.24,1057.35,1062.15,137300276
2023-05-26,1064.26,1064.95,1060.14,1060.81,111013799
2023-05-29,1063.62,1070.97,1062.79,1069.77,133516083
2023-05-30,1073.99,1074.46,1066.98,1071.82,169641426
2023-05-31,1072.72,1074.3,1063.44,1066.33,193512261
2023-06-01,1065.27,1068.09,1060.29,1068.09,162888526
2023-06-02,1074.51,1089.22,1073.95,1086.96,263732936
2023-06-05,1097.53,1100.37,1090.52,1091.08,215317022
2023-06-06,1091.71,1102.32,1090.95,1102.32,198494952
2023-06-07,1104.3,1107.09,1100.11,1105.68,266734660
2023-06-08,1107.86,1110.87,1092.46,1092.46,279499146
2023-06-09,1095.41,1100.85,1089.37,1100.85,198818335
2023-06-12,1104.08,1109.63,1092.3,1109.63,181060346
2023-06-13,1110.95,1115.39,1108.5,1115.39,237773019
2023-06-14,1116.53,1123.86,1110.6,1110.6,230889954
2023-06-15,1110.52,1113.23,1104.6,1108.57,171386771
2023-06-16,1108.59,1125.62,1105.74,1109.06,320825564
2023-06-19,1110.01,1111.21,1098.31,1098.94,193158860
2023-06-20,1098.92,1104.27,1095.38,1104.27,145979677
2023-06-21,1104.24,1112.07,1101.27,1112.07,185915292
2023-06-22,1119.25,1122.6,1115.57,1117.6,199449924
2023-06-23,1119.02,1127.29,1117.41,1126.76,231941371
2023-06-26,1130.04,1134.11,1118.53,1131.23,238717346
2023-06-27,1134.28,1135.65,1128.2,1134.41,174390537
2023-06-28,1135.89,1143.53,1131.92,1141.12,255038796
2023-06-29,1141.81,1142.72,1125.29,1125.29,218092601
2023-06-30,1125.21,1127.28,1121.21,1123.13,158185062
2023-07-03,1127.12,1130.09,1120.63,1123.37,140291759
2023-07-04,1123.54,1128.35,1119.29,1128.0,163515255
2023-07-05,1131.15,1134.68,1128.19,1129.76,212211285
2023-07-06,1129.74,1131.54,1115.91,1119.44,224617249
2023-07-07,1118.2,1129.43,1116.02,1129.43,163682988
2023-07-10,1134.97,1143.16,1132.73,1143.16,247673070
2023-07-11,1144.35,1152.16,1143.6,1146.67,233612368
2023-07-12,1147.63,1150.88,1141.81,1146.54,223092399
2023-07-13,1152.58,1156.11,1148.71,1156.11,187722147
2023-07-14,1160.5,1162.16,1146.26,1160.59,287136643
2023-07-17,1164.52,1166.76,1160.47,1164.58,238617993
2023-07-18,1163.7,1167.81,1159.05,1166.82,221277318
2023-07-19,1169.64,1171.07,1165.19,1165.19,198763722
2023-07-20,1164.69,1168.26,1159.64,1168.26,219015883
2023-07-21,1167.74,1186.6,1166.55,1186.6,243904830
2023-07-24,1191.3,1194.04,1182.45,1193.14,265250296
2023-07-25,1195.13,1202.39,1194.89,1198.01,253439658
2023-07-26,1198.04,1201.43,1195.31,1201.43,247611029
2023-07-27,1201.11,1205.35,1192.35,1199.68,263534970
2023-07-28,1199.9,1212.45,1197.53,1212.45,251723267
2023-07-31,1224.47,1230.81,1217.02,1230.81,295015238
2023-08-01,1239.52,1240.99,1222.18,1222.18,328548728
2023-08-02,1220.7,1226.12,1216.67,1221.32,218669512
2023-08-03,1219.88,1223.94,1207.43,1210.8,264661724
2023-08-04,1211.77,1231.42,1211.77,1231.42,321102255
2023-08-07,1230.38,1250.68,1230.38,1250.68,284154202
2023-08-08,1252.05,1254.21,1243.84,1247.81,232561516
2023-08-09,1246.12,1248.52,1235.87,1239.84,249197227
2023-08-10,1241.59,1243.16,1225.0,1226.2,204603973
2023-08-11,1235.59,1240.77,1221.03,1240.77,234893187
2023-08-14,1245.06,1245.96,1234.12,1243.43,228239580
2023-08-15,1244.31,1244.62,1236.55,1241.24,186057671
2023-08-16,1240.88,1257.57,1240.88,1256.95,248386551
2023-08-17,1257.81,1259.5,1247.82,1247.82,281659977
2023-08-18,1240.54,1243.69,1187.03,1190.1,424147555
2023-08-21,1190.69,1199.6,1178.54,1190.32,259268513
2023-08-22,1192.11,1195.97,1158.6,1193.51,267091208
2023-08-23,1206.61,1207.84,1177.5,1182.97,225177948
2023-08-24,1184.28,1201.95,1180.46,1201.88,189261209
2023-08-25,1201.73,1203.52,1190.54,1193.93,186756511
2023-08-28,1200.26,1213.61,1199.02,1213.4,188028144
2023-08-29,1215.97,1217.89,1207.72,1215.47,207069271
2023-08-30,1215.62,1227.68,1214.77,1225.56,214365338
2023-08-31,1225.93,1235.71,1225.93,1234.53,195172653
2023-09-05,1241.49,1248.97,1238.6,1244.64,252786223
2023-09-06,1246.83,1260.03,1238.44,1260.03,250801663
2023-09-07,1261.35,1268.05,1251.89,1255.22,274401771
2023-09-08,1252.1,1258.33,1247.95,1249.14,228887274
2023-09-11,1251.38,1259.48,1227.4,1230.71,328204020
2023-09-12,1230.7,1255.83,1227.32,1255.83,213508993
2023-09-13,1258.04,1260.37,1241.95,1247.95,296379202
2023-09-14,1247.87,1255.75,1231.53,1234.06,288101560
2023-09-15,1235.25,1244.82,1231.77,1238.81,273278707
2023-09-18,1235.2,1236.53,1214.74,1223.7,210506347
2023-09-19,1224.26,1229.61,1212.51,1225.5,226924997
2023-09-20,1224.64,1237.21,1221.64,1234.57,192888488
2023-09-21,1234.14,1235.3,1217.78,1219.19,254204187
2023-09-22,1210.14,1210.14,1180.11,1197.69,362310325
2023-09-25,1195.36,1199.65,1159.94,1159.94,263979093
2023-09-26,1161.62,1174.24,1152.44,1153.37,242868255
2023-09-27,1154.54,1168.6,1141.09,1168.6,190557227
2023-09-28,1167.96,1168.09,1144.47,1164.45,193725935
2023-09-29,1169.26,1176.77,1165.15,1166.26,144965618
2023-10-02,1166.64,1173.06,1159.16,1167.13,119930367
2023-10-03,1156.86,1158.38,1128.54,1130.89,260368454
2023-10-04,1129.15,1146.21,1118.74,1138.54,159172209
2023-10-05,1141.22,1143.34,1124.48,1124.48,131411703
2023-10-06,1125.62,1141.93,1120.28,1139.78,137632176
2023-10-09,1139.07,1150.37,1135.67,1150.37,146688897
2023-10-10,1153.05,1163.47,1153.05,1160.28,155567862
2023-10-11,1161.87,1167.29,1154.45,1167.29,113807205
2023-10-12,1167.62,1172.14,1162.0,1165.49,142954001
2023-10-13,1158.34,1167.61,1152.58,1166.66,149266866
2023-10-16,1165.75,1168.02,1151.13,1153.21,173311248
2023-10-17,1157.63,1160.3,1141.03,1141.03,141812286
2023-10-18,1143.95,1144.89,1108.68,1125.56,233779669
2023-10-19,1126.67,1126.86,1104.89,1104.89,167054358
2023-10-20,1104.83,1125.63,1094.78,1123.69,155018429
2023-10-23,1122.73,1123.28,1099.34,1106.85,131347897
2023-10-24,1109.18,1121.39,1102.05,1117.12,111176687
2023-10-25,1117.92,1124.85,1113.28,1113.32,105667769
2023-10-26,1092.56,1094.96,1056.32,1064.95,311965987
2023-10-27,1070.98,1074.01,1050.32,1067.57,169788227
2023-10-30,1063.14,1066.38,1047.63,1047.63,130483713
2023-10-31,1049.56,1053.05,1034.12,1039.38,192430267
2023-11-01,1038.9,1051.65,1034.04,1051.65,166634386
2023-11-02,1052.14,1087.5,1052.14,1087.5,195290707
2023-11-03,1088.31,1095.71,1082.83,1086.19,204025758
2023-11-06,1094.14,1104.04,1093.62,1103.52,169880988
2023-11-07,1100.4,1101.7,1091.38,1092.71,133939557
2023-11-08,1092.51,1129.95,1086.85,1129.95,233543138
2023-11-09,1130.64,1137.05,1122.72,1122.95,232096393
2023-11-10,1113.38,1123.66,1107.51,1109.05,206019690
2023-11-13,1109.14,1114.41,1099.18,1106.72,185290465
2023-11-14,1112.37,1124.76,1109.79,1119.28,222756879
2023-11-15,1130.53,1144.88,1128.64,1131.9,271945152
2023-11-16,1128.57,1132.6,1123.29,1132.6,140348333
2023-11-17,1135.52,1137.73,1096.44,1103.53,261042642
2023-11-20,1091.66,1114.63,1085.74,1102.85,172531319
2023-11-21,1103.6,1113.69,1102.33,1108.6,128481913
2023-11-22,1109.31,1112.98,1098.21,1109.8,152453759
2023-11-23,1111.93,1114.87,1082.68,1082.68,170138762
2023-11-24,1085.26,1087.34,1068.59,1087.34,188316650
2023-11-27,1086.89,1088.03,1076.62,1078.42,127317305
2023-11-28,1078.86,1089.4,1068.24,1088.51,132961752
2023-11-29,1090.14,1097.42,1087.95,1093.16,122280001
2023-11-30,1091.44,1097.22,1081.7,1081.7,141164328
2023-12-01,1088.07,1091.17,1077.33,1090.39,123503176
2023-12-04,1094.42,1111.9,1093.85,1107.16,261994295
2023-12-05,1108.02,1109.48,1097.05,1100.42,155131809
2023-12-06,1101.65,1109.27,1100.14,1109.27,157327615
2023-12-07,1109.67,1115.24,1096.22,1111.35,299792750
2023-12-08,1111.28,1118.81,1109.67,1114.89,210047135
2023-12-11,1118.79,1120.07,1111.73,1117.34,149574408
2023-12-12,1119.26,1121.21,1114.98,1121.21,141934304
2023-12-13,1123.34,1124.71,1105.71,1106.83,190724747
2023-12-14,1111.12,1113.01,1102.67,1104.49,155447261
2023-12-15,1104.94,1107.15,1097.4,1097.4,180912226
2023-12-18,1098.77,1099.41,1082.8,1084.67,150883863
2023-12-19,1083.6,1091.87,1076.36,1091.87,147506433
2023-12-20,1092.29,1097.49,1088.63,1097.01,117102622
2023-12-21,1092.75,1097.82,1089.59,1097.43,107806129
2023-12-22,1097.23,1099.53,1093.19,1097.45,138311948
2023-12-25,1099.72,1113.73,1099.44,1111.86,136663783
2023-12-26,1112.4,1117.33,1111.11,1115.52,151865279
2023-12-27,1116.48,1120.56,1115.78,1115.94,128757872
2023-12-28,1116.66,1129.33,1115.17,1128.51,167306701
2023-12-29,1130.89,1136.02,1130.09,1131.46,179366501
2024-01-02,1137.11,1140.11,1129.78,1131.64,184210752
2024-01-03,1131.57,1144.85,1126.57,1144.85,179565525
2024-01-04,1145.72,1167.27,1144.57,1156.37,422364989
2024-01-05,1156.71,1161.53,1152.79,1161.14,229464256
2024-01-08,1164.43,1169.95,1159.73,1163.52,234279491
2024-01-09,1163.61,1164.86,1156.01,1160.21,221068483
2024-01-10,1160.5,1168.93,1158.53,1162.68,349931600
2024-01-11,1164.8,1172.49,1159.52,1163.56,258196468
2024-01-12,1161.72,1167.94,1149.61,1163.66,373055416
2024-01-15,1168.07,1172.16,1161.3,1161.3,197943680
2024-01-16,1157.85,1170.19,1155.25,1170.19,198550383
2024-01-17,1169.52,1177.01,1165.32,1166.61,220143658
2024-01-18,1168.44,1175.6,1166.29,1173.91,180032119
2024-01-19,1176.62,1185.23,1176.54,1185.23,220716840
2024-01-22,1189.98,1192.57,1183.04,1189.56,257372555
2024-01-23,1191.54,1193.19,1180.91,1183.85,200035084
2024-01-24,1182.22,1188.11,1178.53,1179.45,216756637
2024-01-25,1180.64,1180.68,1174.11,1177.52,148364955
2024-01-26,1180.02,1184.9,1180.02,1182.82,141315892
2024-01-29,1184.54,1185.62,1178.29,1179.17,150598662
2024-01-30,1178.9,1182.49,1176.91,1181.71,153300171
2024-01-31,1183.54,1185.27,1163.51,1166.33,389553400
2024-02-01,1165.05,1175.62,1164.77,1173.35,158584555
2024-02-02,1174.02,1178.85,1171.62,1174.76,220054030
2024-02-05,1176.74,1201.33,1176.3,1197.36,293815324
2024-02-06,1199.73,1203.83,1196.66,1199.17,157940883
2024-02-07,1201.39,1214.54,1201.04,1212.7,201440282
2024-02-15,1213.84,1226.09,1213.84,1217.12,288228335
2024-02-16,1221.31,1224.54,1217.46,1224.54,209278015
2024-02-19,1228.71,1240.2,1226.97,1240.2,328636110
2024-02-20,1241.93,1243.81,1235.86,1241.65,245380129
2024-02-21,1241.01,1248.23,1233.97,1242.08,305636794
2024-02-22,1242.15,1243.58,1236.29,1239.9,237896281
2024-02-23,1241.28,1256.11,1222.94,1223.09,466366539
2024-02-26,1223.83,1234.52,1220.3,1233.31,249972764
2024-02-27,1238.55,1248.24,1235.15,1247.91,337007762
2024-02-28,1252.14,1265.35,1246.63,1265.35,296665539
2024-02-29,1268.94,1276.9,1258.26,1265.75,338012860
2024-03-01,1267.31,1269.07,1258.83,1267.07,256603884
2024-03-04,1271.05,1275.36,1262.9,1268.53,288592231
2024-03-05,1269.5,1280.17,1264.84,1280.17,253425469
2024-03-06,1280.38,1288.06,1264.44,1271.07,290875372
2024-03-07,1271.63,1279.92,1266.52,1276.56,249420163
2024-03-08,1277.31,1281.52,1250.2,1250.2,420769614
2024-03-11,1250.08,1255.3,1232.97,1235.12,284702195
2024-03-12,1233.81,1244.95,1232.4,1242.23,232078065
2024-03-13,1242.24,1272.28,1242.24,1272.28,228409219
2024-03-14,1272.36,1277.29,1254.72,1260.32,258852762
2024-03-15,1258.22,1264.77,1244.01,1256.42,260823383
2024-03-18,1256.37,1258.38,1215.67,1235.74,407224475
2024-03-19,1235.48,1241.23,1229.02,1234.74,197276682
2024-03-20,1236.45,1262.31,1228.49,1259.06,295539632
2024-03-21,1267.37,1281.57,1264.28,1281.57,273365791
2024-03-22,1287.63,1295.79,1276.81,1284.14,346130381
2024-03-25,1283.64,1288.91,1266.97,1270.0,269977669
2024-03-26,1270.84,1287.89,1266.79,1286.23,210205565
2024-03-27,1288.19,1290.76,1279.68,1288.77,188560735
2024-03-28,1294.29,1306.42,1294.29,1303.2,274262664
2024-03-29,1305.41,1306.01,1294.97,1296.9,217347567
2024-04-01,1293.36,1298.59,1284.2,1292.62,228103864
2024-04-02,1283.11,1292.3,1273.16,1292.3,365573781
2024-04-03,1287.64,1290.84,1273.15,1274.27,257612203
2024-04-04,1274.22,1278.67,1267.47,1267.65,259280005
2024-04-05,1258.11,1265.65,1251.84,1257.78,258342983
2024-04-08,1257.23,1260.17,1248.24,1254.72,222261511
2024-04-09,1255.84,1266.92,1252.58,1266.92,173440696
2024-04-10,1271.37,1276.08,1263.82,1263.82,195740068
2024-04-11,1262.96,1266.71,1254.64,1262.86,169987295
2024-04-12,1263.17,1285.3,1262.41,1284.74,248493587
2024-04-15,1283.98,1287.46,1227.9,1227.9,462725474
2024-04-16,1228.32,1234.28,1209.99,1232.7,353528123
2024-04-17,1232.89,1237.08,1209.42,1210.74,234248894
2024-04-19,1207.21,1210.32,1186.51,1194.03,300084462
2024-04-22,1204.41,1214.24,1200.15,1206.64,190045823
2024-04-23,1207.76,1213.96,1191.61,1200.37,252498198
2024-04-24,1210.05,1234.87,1207.92,1232.17,215546916
2024-04-25,1235.25,1236.99,1226.76,1233.72,157774684
2024-04-26,1227.69,1245.52,1225.55,1240.5,188734337
2024-05-02,1244.15,1248.41,1239.02,1247.21,167952125
2024-05-03,1248.5,1259.83,1248.5,1255.62,208947991
2024-05-06,1262.41,1274.62,1256.67,1274.62,205652713
2024-05-07,1279.29,1285.43,1272.63,1284.85,169029442
2024-05-08,1279.2,1285.12,1269.97,1284.85,253788791
2024-05-09,1287.23,1289.92,1274.57,1281.47,194390060
2024-05-10,1284.88,1285.22,1268.91,1277.47,166064216
2024-05-13,1280.1,1281.58,1266.27,1272.53,164004436
2024-05-14,1281.65,1287.51,1276.04,1277.31,179556934
2024-05-15,1283.65,1294.71,1282.61,1289.97,225974350
2024-05-16,1300.56,1311.4,1296.77,1308.27,303395325
2024-05-17,1309.42,1312.95,1304.14,1310.15,269941977
2024-05-20,1317.61,1322.13,1312.55,1312.55,289345790
2024-05-21,1311.36,1313.19,1297.51,1308.62,232915478
2024-05-22,1307.53,1311.11,1288.47,1291.46,289102183
2024-05-23,1290.38,1304.76,1283.26,1304.76,229337631
2024-05-24,1304.74,1309.89,1272.98,1283.46,397345652
2024-05-27,1286.97,1288.75,1275.98,1284.88,194124854
2024-05-28,1291.18,1299.75,1285.83,1299.75,214495238
2024-05-29,1301.3,1302.56,1284.02,1284.02,247325302
2024-05-30,1279.32,1280.5,1263.44,1279.29,283100144
2024-05-31,1280.08,1283.3,1273.85,1275.97,164303863
2024-06-03,1285.07,1301.64,1284.95,1297.78,282355532
2024-06-04,1305.12,1306.96,1298.4,1300.99,233863454
2024-06-05,1302.07,1313.11,1299.66,1299.66,243606113
2024-06-06,1303.85,1308.43,1296.37,1302.28,270677056
2024-06-07,1303.32,1314.56,1302.53,1308.03,164173769
2024-06-10,1314.28,1319.06,1306.53,1311.1,223824060
2024-06-11,1315.48,1318.09,1301.43,1308.3,277035267
